time,no,review,score,read_volume,label
2022/6/1,2834,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '中国', '中铁', '调整', '结束', '。']",0.0,213,1
2022/6/1,2835,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '看', '这', '砸盘', '的', '，', '感觉', '就', '像', '看', '！']",-1.0,166,1
2022/6/1,2836,"['工程建设', '板块', '翻红']",1.0,164,-1
2022/6/1,2837,"['中', '字头', '基建', '被', '公募', '玩', '残', '了', '，', '现在', '机构', '和', '公募', '都', '不看好', '下半']",-2.0,189,1
2022/6/1,2838,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '渎子们', '天天', '干毛']",0.0,158,1
2022/6/1,2839,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '改成', '中国', '废铁']",0.0,161,1
2022/6/1,2840,"['这个', '票真猛']",0.0,141,-1
2022/6/1,2841,"['老铁', '牛逼', '，']",0.0,151,1
2022/6/1,2842,"['中国', '中铁', '05', '月', '31', '日', '被', '沪', '股通', '减持', '876.32', '万股']",-1.0,322,1
2022/6/1,2843,"['中国', '中铁', '：', '融资', '净', '买入', '8494.26', '万元', '，', '两市', '排名第', '12', '（', '05', '-']",0.0,415,1
2022/6/1,2845,"['问问', '2016', '年', '12', '月', '10.81', '增发', '的', '16', '家', '机构', '，', '算上', '2020', '年', '7', '有', '的']",0.0,847,-1
2022/5/31,2846,['转发'],0.0,176,1
2022/5/31,2847,['转发'],0.0,150,1
2022/5/31,2849,"['这', '股票', '太次', '了']",0.0,228,1
2022/5/31,2850,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '看', '这', '德行', '，', '后天', '又', '要', '反弹', '了']",1.0,170,1
2022/5/31,2851,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '3000', '亿元', '铁路', '建设', '债权', '，', '是', '利空', '利']",4.0,656,1
2022/5/31,2852,"['我', '真的', '看不下去', '了', '，', '今年', '一月', '一号', '买', '了', '中铁', '的', '投资人', '现在']",0.0,2387,1
2022/5/31,2853,"['交通部', '：', '计划', '在', '今年', '原定', '目标', '基础', '上', '新增', '改建', '农村公路', '3']",1.0,490,1
2022/5/31,2854,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '这种', '破', '工作', '线', '的', '短期', '不能', '玩', '了', '，', '基']",0.0,193,-1
2022/5/31,2856,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '周一', '周二', '周三', '都', '跌', '是', '她', '的', '近期', '规律']",-1.0,391,1
2022/5/31,2858,"['上次', '没到', '的', '点', '，', '这次', '应该', '回到', '。', '半年线']",0.0,607,1
2022/5/31,2859,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '最后', '三分钟', '砸', '了', '4', '分钱', '。']",0.0,432,-1
2022/5/31,2861,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '老乡', '别慌', '！', '明天', '回调', '！']",-1.0,171,1
2022/5/31,2862,"['兄弟', '们', '赶紧', '卖', '吧', '，', '留', '我', '一个', '人', '在', '这里', '就', '好', '了', '，', '我', '身板', '硬', '，']",0.0,580,-1
2022/5/31,2863,"['一个', '调整', '了', '六年', '的', '绩优股', '，', '行情', '没有', '那个', '快', '结束', '，', '所以', '我']",0.0,196,1
2022/5/31,2864,"['大盘', '连续', '大跌', '之日', '，', '中铁', '才', '会涨']",0.0,454,1
2022/5/31,2865,"['筹码', '集中', '，', '绩优', '好股', '。', '[', '加油', ']']",3.0,348,1
2022/5/31,2866,"['后面', '就', '看', '谁', '是', '倒霉蛋', '了', '，', '一种', '是', '中铁', '下跌', '两三', '就', '补', '，', '补完']",-1.0,239,1
2022/5/31,2867,"['看看', '铁建', '你', '会', '心里', '舒服', '的']",0.0,180,1
2022/5/31,2868,"['中国', '中铁', '股份', '有限公司', '2020', '年度', '经', '审计', '的', '合并', '及', '母公司', '财']",0.0,1203,1
2022/5/31,2869,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '尾盘', '这么', '下', '杀', '是', '啥', '情况', '？']",-1.0,505,-1
2022/5/31,2870,"['你', '他', '么', '的', '最后', '集合竞价', '还要', '跌', '一分', '股价', '这', '就是', '铁建', '的', '特性']",-1.0,641,-1
2022/5/31,2871,"['目标', '6.4', '？']",0.0,275,1
2022/5/31,2872,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '真的', '想', '骂人', '了']",-1.0,313,1
2022/5/31,2873,"['明后', '两天', '继续', '下跌', '，', '后期', '大', '概率', '跌到', '6', '元', '，', '基建', '形成', '一致']",0.0,193,1
2022/5/31,2874,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '放量', '了', '，', '是', '谁', '在', '买', '？', '应该', '是', '主']",0.0,168,1
2022/5/31,2875,"['尾盘', '买入', '，', '明天', '早盘', '反', '抽出来', '！']",0.0,512,1
2022/5/31,2876,"['6.62', '收盘']",0.0,351,1
2022/5/31,2877,"['为什么', '不', '倒闭', '？', '这种', '混日子', '的', '公司', '存在', '有', '什么', '意义', '？']",1.0,160,1
2022/5/31,2879,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '嗷嗷', '出货']",0.0,153,1
2022/5/31,2881,"['一', '攴', '跌', '了', '六年', '的', '绩优股', '，', '我', '坚信', '行情', '没有', '那么', '快', '结束', '！']",-1.0,366,1
2022/5/31,2882,"['看', '中铁', '怎么', '像', '末日', '到', '了', '一样', '？']",-3.0,178,1
2022/5/31,2883,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '6.58', '看来', '都', '高', '了', '，', '尾盘', '直接', '杀', '几分']",-1.0,181,1
2022/5/31,2884,"['这个', '垃圾', '打死', '都', '不涨', '啊', '，', '怎么办', '呢']",-2.0,807,-1
2022/5/31,2885,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '买入', '，', '中线', '持有']",0.0,728,1
2022/5/31,2886,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '我', '自选股', '里', '一百多只', '股票', '还', '没有', '跌']",0.5,171,-1
2022/5/31,2887,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '收盘价', ':', '6.58']",0.0,188,1
2022/5/31,2888,"['明天', '大', '基建', '反', '抽']",0.0,158,1
2022/5/31,2889,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '有', '啥', '利空', '吗', '？']",-1.0,157,-1
2022/5/31,2890,"['给', '个', '机会', '上车']",1.0,168,1
2022/5/31,2891,"['观察', '下周', '线会', '不会', '死叉', '再来', '了']",1.0,149,1
2022/5/31,2892,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '大盘', '到', '4000', '点', '，', '这货', '应该', '到', '5', '元', '吧']",0.0,324,1
2022/5/31,2893,"['中铁', '长期', '七元', '以下', '，', '不', '应该', '呀', '？']",0.0,324,1
2022/5/31,2894,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '怎么', '啦', '？', '基建', '股', '都', '疯了', '吗', '？']",0.0,248,1
2022/5/31,2895,"['等', '破', '6', '元', '再', '进去', '！']",0.0,150,-1
2022/5/31,2896,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '看', '中国', '建筑', '的', '趋势', '要', '回', '踩', '250', '均线']",0.0,174,1
2022/5/31,2897,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '有', '恨', '之', '入海', '排污口']",0.0,154,-1
2022/5/31,2898,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '抄']",0.0,148,-1
2022/5/31,2899,"['不出', '利好', '，', '还', '真跃', '不', '下来']",1.0,157,1
2022/5/31,2902,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '快逃']",-1.0,152,-1
2022/5/31,2903,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '上周末', '大', '股东', '增持', '了', '90', '万股', '，', '这周']",1.0,190,1
2022/5/31,2904,"['下面', '全是', '脱单', '，', '快', '跑']",0.0,288,-1
2022/5/31,2905,"['大盘', '今天', '很', '猛', '，', '你', '跌成', '这样', '，', '咋', '滴', '，', '大盘', '要', '暴跌', '啦', '？', '[', '为']",-2.0,165,-1
2022/5/31,2906,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '刚', '路过', '这里', '[', '大笑', ']']",0.0,481,1
2022/5/31,2907,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '一万个', '垃圾', '飘过']",-1.0,141,-1
2022/5/31,2909,"['祝', '各位', '老铁', '节日快乐', '！']",0.0,136,1
2022/5/31,2910,['服了'],0.0,140,-1
2022/5/31,2911,"['gzz', '猪', '一样', '的', '机构', '打压', '个球']",-1.0,147,-1
2022/5/31,2912,"['https', ':', '/', '/', 'wap', '.', 'eastmoney', '.', 'com', '/', 'news', '/', 'info', '/', 'deta']",0.0,159,-1
2022/5/31,2913,"['今天', '杀', '短线', '，', '不', '把', '这些', '人', '逼出来', '，', '不会', '拉升']",0.0,181,1
2022/5/31,2914,"['这个', '中铁', '跟', '大盘', '对着干', '，', '大盘', '跌', '就', '涨', '，', '大盘', '涨', '就', '跌']",0.0,331,1
2022/5/31,2915,"['今天', '开始', '放量', '下跌', '。']",-1.0,156,-1
2022/5/31,2916,"['房地产', '玩完', '了', '，', '股市', '也', '想', '玩完', '吗', '？']",-2.0,150,1
2022/5/31,2917,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '牛', '啊']",0.0,155,-1
2022/5/31,2918,"['这个', '老铁', '跌到', '4', '元', '都', '没有', '什么', '奇怪', '的', '，', '别看', '净资产', '，', '净资']",0.0,170,1
2022/5/31,2919,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '我', '就', '想', '问', '一下', '管理层', '，', '中铁', '是', '准备']",0.0,327,1
2022/5/31,2920,"['沪', '港通', '这', '段时间', '一直', '在', '加仓', '，', '现在', '的', '价格', '也', '就是', '他们', '的', '成']",0.0,443,-1
2022/5/31,2921,"['太棒了', '，', '两天', '5', '个点', '又', '没了']",0.0,170,-1
2022/5/31,2922,"['大', '基建', '有', '多', '大', '机会']",3.0,576,1
2022/5/31,2923,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '挂', '6.09', '跌停板', '买入', '。']",0.0,140,1
2022/5/31,2924,"['买', '的', '西电', '涨停', '了', '，', '幸亏', '早上', '开盘', '清', '了', '，', '回来', '给', '你', '吐口', '痰', '[']",2.0,276,1
2022/5/31,2925,"['中铁', '这', '只', '股票', '数据', '真', '不真实', '都', '没有用', '，', '什么', '每季', '每年', '赢利']",2.0,187,1
2022/5/31,2927,"['内资', '空狗', '打压']",-1.0,132,-1
2022/5/31,2928,"['北向', '今天', '买', '了', '还是', '卖', '了', '？', '[', '想', '一下', ']', '[', '想', '一下', ']']",0.0,540,1
2022/5/31,2929,"['中铁', '这个', '位置', '吸', '了', '好多', '筹码', '，', '大跌', '可能性', '不大', '，', '后续', '大涨']",-1.5,181,1
2022/5/31,2930,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '们', '天天', '上班']",0.0,153,1
2022/5/31,2931,"['港资', '出逃', '了', '？']",-3.0,149,-1
2022/5/31,2932,"['6.66', '买', '了', '点', '，', '看来', '止不住', '[', '滴汗', ']']",0.0,287,-1
2022/5/31,2933,"['看到', '都', '想', '吐']",0.0,324,1
2022/5/31,2934,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '5', '个点']",0.0,139,1
2022/5/31,2935,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '5', '个点']",0.0,135,1
2022/5/31,2936,"['一个', '价值', '就值', '一元', '的', '大', '垃圾']",-1.0,149,1
2022/5/31,2937,"['股市', '三大', '傻', '，', '中铁', '，', '建筑', '，', '铁建三大', '垃圾']",-2.0,154,1
2022/5/31,2938,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '退市', '吧', '别', '坑', '我们', '了']",-1.0,141,1
2022/5/31,2939,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '符合', '当前', '主题', '！']",0.0,237,1
2022/5/31,2942,"['跌', '吐血', '，', '中国', '中铁']",-2.0,141,1
2022/5/31,2943,"['收盘', '轻仓', '买进', '中铁', '[', '偷笑', ']', '[', '吃瓜', ']', '[', '旺柴', ']', '[', '奸笑', ']', '[', '得意', ']']",-2.0,153,-1
2022/5/31,2944,"['今天', '卖出', '，', '明天', '低位', '在', '卖入', '吧']",-1.0,282,1
2022/5/31,2945,"['今天', '卖出', '，', '明天', '低位', '在', '买入', '吧']",-1.0,119,1
2022/5/31,2946,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '哎', '！', '你', '不', '国资委', '的', '啊', '！', '无力']",1.0,134,1
2022/5/31,2947,"['老铁', '，', '别', '走', '，', '3150', '等', '你', '来', '守候', '，', '来来来', '，', '出点', '力', '…', '…', '不是']",0.0,139,-1
2022/5/31,2948,"['给', '我', '狠狠', '的', '杀', '，', '累计', '收益', '不', '跌穿', '我', '不', '舒服']",-2.0,138,-1
2022/5/31,2949,"['周线', '死叉', '，', '快', '跑']",-1.0,130,-1
2022/5/31,2950,"['还', '没', '建仓', '中铁', '，', '还', '在', '等', '最佳时机', '[', '吃瓜', ']', '[', '偷笑', ']', '[', '得意', ']', '[', '旺']",0.0,231,1
2022/5/31,2951,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '666', '老铁', '没', '毛病']",4.0,142,1
2022/5/31,2952,"['中国', '中铁', '最好的', '票票', '之一', '，', '中长线', '持有', '！']",1.0,914,1
2022/5/31,2953,['垃圾'],-1.0,131,-1
2022/5/31,2954,"['周线', '死叉', '快', '跑']",-1.0,132,-1
2022/5/31,2955,"['今天', '不', '回购', '了', '是', '吧']",0.0,323,1
2022/5/31,2956,"['中铁', '真好', '，', '高抛低吸']",2.0,134,1
2022/5/31,2957,"['中国', '中铁', '周一', '周二', '周三', '必跌', '是', '该', '股', '的', '规律', '。']",-1.0,158,1
2022/5/31,2959,"['高开', '没', '好过']",0.0,148,-1
2022/5/31,2960,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '周一', '下跌', '不会', '少于', '三个', '点']",-1.0,952,1
2022/5/30,2962,"['老铁们', '5.89', ' ', '8', '成', ' ', '铁铁', ' ', '可以', '跑路', '了', '吗', ' ', '要', '调整', '了', '吗']",-1.0,452,1
2022/5/30,2963,"['今', '早盘', '追高', '买', '的', '什么', '心情', '？']",0.0,466,-1
2022/5/30,2964,"['大单', '托', '着', '，', '下跌', '开始', '了', '。']",-1.0,447,1
2022/5/30,2965,"['中铁', '是', '快要', '退市', '了', '还是', '要', 'ST', '！', '！', '！']",-1.0,497,1
2022/5/30,2966,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '又', '套', '一批']",0.0,516,-1
2022/5/30,2967,"['筹码', '集中', '，', '绩优', '好股', '。', '[', '加油', ']']",3.0,460,1
2022/5/30,2968,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '这周', '6.4', '梭哈']",0.0,352,1
2022/5/30,2969,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '哪个', '卖', '钩子', '的', '？', '在', '不停', '的', '低价', '卖', '着']",0.0,338,1
2022/5/30,2971,"['继续', '画', 'v']",0.0,414,-1
2022/5/30,2972,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '走势', '很', '有意思']",2.0,215,1
2022/5/30,2973,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '跌', '一天', '就', '说', '基建', '股行情', '结束', '了', '？', '赛']",-1.0,447,1
2022/5/30,2974,"['一跌', '大家', '就', '开始', '怀疑', '，', '呵呵', '，', '基建', '趋势', '凭', '你', '怀疑', '就', '跌', '吗', '？']",-1.0,487,1
2022/5/30,2976,"['市值', '1400', '亿', '的', '中国', '核电', '和', '市值', '1400', '亿', '的', '中国', '国航', '，', '谁', '更', '有']",0.0,1522,1
2022/5/30,2977,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '给', '了', '机会', '，', '没', '走', '，', '太', '可惜', '了', '。']",1.0,409,1
2022/5/30,2978,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '走势', '有点', '出乎意料']",-0.5,202,1
2022/5/30,2979,"['进去', '大', '基建', '股', '就', '知道', '了', '，', '这钱', '太', '难赚', '，', '去年底', '开始', '的', '基建']",0.0,814,-1
2022/5/30,2980,"['中国', '中铁', '周一', '周二', '周三', '下跌', '是', '她', '的', '铁律']",-1.0,453,1
2022/5/30,2981,"['6.6', '止跌', '了', '不']",1.0,150,-1
2022/5/30,2982,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '90', '万股', '，', '5.87', '元', '，', '今天', '买不香', '吗', '？']",0.0,371,1
2022/5/30,2983,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '从今', '起', '和', '老铁', '划清', '关系', '，', '以后', '再说']",0.0,189,1
2022/5/30,2984,"['早盘', '急拉', '又', '是', '回购', '资金', ' ', ' ', ' ', ' ', ' ', ' ', '现在', '才', '是', '正常', '走势']",0.0,181,1
2022/5/30,2985,"['680', '开仓', '介入']",0.0,165,-1
2022/5/30,2987,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '们']",0.0,149,-1
2022/5/30,2988,"['下周', '上', '8', '元', '肯定', '有戏']",1.0,1077,1
2022/5/30,2989,"['国企改革', '也', '这么', '大跌']",-1.0,434,1
2022/5/30,2991,"['狗狗', '沐浴露']",0.0,150,-1
2022/5/30,2992,"['业', 'u', '绩', '造假', '的', '大', '垃圾']",-2.0,150,-1
2022/5/30,2993,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '下午', '又', '可以', '低买', '了']",1.0,329,1
2022/5/30,2994,"['大', '垃圾', '要', '退市', '了', '，', '毛', '投资', '价值', '，', '价值', '就值', '一元', '的', '垃圾']",-3.0,163,-1
2022/5/30,2995,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '一个', '千亿', '市值', '的', '公司', '被', '机构', '打压', '成']",-1.0,201,1
2022/5/30,2996,"['中铁', '是', '快要', '退市', '了', '还是', '要', 'ST', '！', '！', '！']",-1.0,154,1
2022/5/30,2997,['中铁'],0.0,179,1
2022/5/30,2998,"['qtmd', '什么', '大鸡建']",0.0,144,1
2022/5/30,2999,"['这上', '引线', '是', '为了', '明天', '的', '高开高', '走']",0.0,369,1
2022/5/30,3000,"['中铁', '，', '要', '不', '每天', '要死不活', '的', '走势', '，', '要', '不', '就是', '演绎', '着', '冲高回']",0.0,182,1
2022/5/30,3001,"['中国', '中铁', '05', '月', '23', '日', '被', '沪', '股通', '减持', '460.58', '万股']",-1.0,932,1
2022/5/30,3002,"['中国', '中铁']",0.0,178,1
2022/5/30,3003,"['这', '算不算', '国企改革', '，', '算不算', '国家', '核心', '资产', '，', '板块', '里', '30', '个涨']",0.0,194,1
2022/5/30,3004,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '这些', '大盘', '涨', '300', '点', '都', '没涨', '的', '低估', '股']",-2.0,179,-1
2022/5/30,3005,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '下有', '大托单']",0.0,181,1
2022/5/30,3006,"['看到', '有', '回购', '赶紧', '砸']",0.0,171,-1
2022/5/30,3007,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '7', '元', '站稳', '让', '我', '走']",0.0,170,-1
2022/5/30,3008,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '吐血', '，', '今天', '很多', '基建', '股', '又', '涨停', '，', '这']",0.0,427,1
2022/5/30,3009,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '杂鱼', '们', '都', '要', '分点', '汤水']",0.0,176,-1
2022/5/30,3010,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '周末', '我', '估计', '今天上午', '要往', '上涨', '，', '可']",1.0,195,1
2022/5/30,3013,"['【', '2022.05', '.', '30', '】', '上午', '的', '走势', '看上去', '是', '洗盘', '，', '下午', '应该', '回升']",1.0,356,1
2022/5/30,3014,"['中国', '中铁', '真特', '么', '垃圾', '，', '垃圾股', '中', '的', '战斗', '鸡', '！', '！', '！']",-3.0,161,-1
2022/5/30,3015,"['中国', '中铁']",0.0,149,1
2022/5/30,3017,['惨兮兮'],0.0,138,-1
2022/5/30,3019,"['中国', '中铁']",0.0,137,1
2022/5/30,3020,"['一买', '就', '套', '[', '哭', ']']",0.0,227,-1
2022/5/30,3021,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '哪个', '卖', '钩子', '的', '？', '在', '不停', '的', '低价', '卖', '着']",0.0,156,1
2022/5/30,3022,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '增持', '都', '没', '结束', '，', '不', '容易', '涨']",3.0,184,1
2022/5/30,3023,['冲高回落'],-1.0,354,-1
2022/5/30,3024,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '踢出', '中证', '100', '.', '基金', '跑光', '。', '只', '剩', '增发']",0.0,193,1
2022/5/30,3027,"['利好', '出货']",1.0,149,1
2022/5/30,3028,"['早盘', '又', '回购', '完', '了', ' ', ' ', ' ', '现在', '恢复正常']",0.0,185,-1
2022/5/30,3029,"['诱多', '成功', '，', '开始', '下', '砸']",3.0,174,1
2022/5/30,3030,"['全球', '最', '抗涨', '的', '股票']",0.0,183,1
2022/5/30,3033,"['请', '猜', '下', '下周', '最低', '和', '最高点', '[', '抱拳', ']', '[', '抱拳', ']']",0.0,726,1
2022/5/30,3035,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '今天', '是', '白酒', '和', '芯片', '的', '天下']",0.0,188,1
2022/5/30,3037,"['如果', '看多', '他', '就要', '跌', '吗', '？', '什么', '逻辑']",0.0,164,1
2022/5/30,3038,"['投资', '拉动', '经济', '，', '基建', '动真格', '了', '，', '财政资金', '，', '银行信贷', '，', '发']",1.0,1421,1
2022/5/30,3039,"['国', '常会', '要求', '加大', '政策', '落实', '力度', '，', '资金', '，', '项目', '均', '需', '到位', '。', '中']",3.0,962,1
2022/5/30,3041,"['什么鬼', '？', '观察', '分析', '近期', '中铁', '的', '公告', '和', '走势', '，', '好像', '有', '大事', '大']",0.0,1456,1
2022/5/30,3043,"['5', '月', '27', '日', '国资委', '发布', '《', '提高', '央企', '控股', '上市公司', '质量', '工作', '方']",1.0,688,1
2022/5/29,3045,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '周一', '高开', '就', '跑', '，', '不', '跑', '的', '都', '得', '被套', '，']",1.0,744,1
2022/5/29,3046,['转发'],0.0,193,1
2022/5/29,3047,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '谢谢', '！', '谢谢', '大家', '！', '待', '北方', '8888', '时', '，']",2.0,1056,1
2022/5/29,3049,"['中国', '中铁', '本周', '融资', '净', '偿还', '8954.05', '万元', '，', '居', '工程建设', '板块']",-1.0,367,1
2022/5/29,3050,"['中国', '中铁', '本周', '沪', '股通', '持股', '市值', '增加', '2.16', '亿元', '，', '居', '工程建设']",1.0,512,1
2022/5/29,3051,"['昨天', '尾盘', '卖掉', '了', '，', '可惜', '了']",0.0,565,-1
2022/5/29,3052,"['今年', '必上', '10', '元']",0.0,845,1
2022/5/28,3054,"['大', '基建', '能', '走牛', '吗', '？']",1.0,1137,1
2022/5/28,3055,"['中国', '中铁', '：', '连续', '4', '日', '融资', '净', '偿还', '累计', '1.27', '亿元', '（', '05', '-', '27', '）']",-1.0,728,1
2022/5/28,3056,"['尽快', '启动', '北京', '到', '华盛顿', '，', '上海', '到', '纽约', '，', '深圳', '到', '西雅图', '，', '成']",0.0,574,-1
2022/5/28,3057,"['中国', '中铁', '旗形', '整理', '可能', '即将', '结束']",0.0,745,1
2022/5/28,3058,"['两周', '两个', '“', 'V', '”', '，', '大', '“', 'V', '”', '+', '小', '“', 'V', '”', '，', '你', '当是', '姊妹花', '呀', '！', '3', '+']",0.0,915,-1
2022/5/28,3059,"['中国', '中铁', '05', '月', '27', '日获', '沪', '股通', '增持', '773.9', '万股']",1.0,843,1
2022/5/27,3060,"['今天', '要是', '收在', '696', '以上', '就', '的', '好', '了', '，', '吃掉', '以前', '的', '阴线', '，', '下周']",0.0,531,1
2022/5/27,3061,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '红三兵', '！', '！', '！']",0.0,547,1
2022/5/27,3062,"['会发', '停牌', '吗', '？', '咋', '天买', '了', '徐工', '今天', '停牌', '了']",0.0,738,1
2022/5/27,3063,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '准备', '好', '，', '增持', '结束', '公告', '一出', '再', '下跌']",1.0,292,1
2022/5/27,3065,"['港股', '中铁', '三点', '以后', '走', '的', '挺好', '，', 'A股', '中铁', '日线', '今天', '收', '盘算', '不']",0.0,622,-1
2022/5/27,3066,"['筹码', '集中', '，', '绩优', '好股', '。', '[', '加油', ']']",3.0,241,1
2022/5/27,3067,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '加油', '加油', '打打气', '呀', '，', '中铁', '永远', '不', '做']",2.0,708,1
2022/5/27,3069,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '熟悉', '的', '配方', '，', '熟悉', '的', '味道', '…', '…']",2.0,790,1
2022/5/27,3071,['转发'],0.0,197,1
2022/5/27,3072,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '昨天', '6.6', '卖', '的', '人', '都', '在', '厕所', '里', '哭', '，', '等']",0.0,895,1
2022/5/27,3074,"['中铁', '矿业', '上市']",0.0,262,1
2022/5/27,3075,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '696']",0.0,219,-1
2022/5/27,3076,"['希望', '收盘', '能', '站上', '6.97', '的', '5', '周', '均线', '上方', '，', '从而', '确立', '周线', '回调']",-1.0,268,1
2022/5/27,3077,"['中国', '中铁', '股份', '有限公司', '2021', '年度', '经', '审计', '的', '合并', '及', '母公司', '财']",0.0,1500,1
2022/5/27,3078,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '696']",0.0,189,-1
2022/5/27,3079,"['板', '一个', '看看']",0.0,185,1
2022/5/27,3080,"['能', '不能', '6.98', '收盘']",0.0,146,-1
2022/5/27,3081,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '启动', '了']",0.0,247,1
2022/5/27,3084,"['中国', '中铁', '股份', '有限公司', '2019', '年度', '经', '审计', '的', '合并', '及', '母公司', '财']",0.0,855,1
2022/5/27,3085,"['6.85', '昨天', '买', '的', '，', '今天', '还', '舍不得', '出', '，', '希望', '能到', '7', '元']",0.0,472,1
2022/5/27,3086,"['跌破', '6.75', '就', '割肉', '走人', '了']",-3.0,468,-1
2022/5/27,3088,"['30', '分钟', '可能', '是', '个', '小', '买点']",0.0,485,1
2022/5/27,3089,"['冲', '啊', '，', '着急', '[', '滴汗', ']']",0.0,391,-1
2022/5/27,3090,"['中铁', '还是', '一只', '有', '担当', '的', '好票', '啊', '小弟', '大涨', '它', '为了', '保证', '指数', '不']",2.0,313,1
2022/5/27,3091,['转发'],0.0,186,1
2022/5/27,3092,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '无能', '无敌']",4.0,205,1
2022/5/27,3093,"['欧美', '全线', '上攻', '了', '，', '中铁', '涨停']",1.0,462,1
2022/5/27,3094,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '操', '的']",0.0,201,-1
2022/5/27,3097,"['很', '像是', '吧', '，', '真得', '很', '像', '！', '再次', '暴跌', '吗', '？', '未必', '，', '大', '环境', '完全', '不']",-4.0,664,-1
2022/5/27,3098,"['中国', '中铁', '：', '融资', '净', '偿还', '6200.48', '万元', '，', '两市', '排名', '第十', '（', '05', '-']",-1.0,275,1
2022/5/27,3099,"['外资', '客', '，', '死', '扛', '[', '赞', ']', '[', '赞', ']', '[', '赞', ']', '[', '赞', ']', '[', '赞', ']']",0.0,511,-1
2022/5/27,3100,"['$', '中国', '中铁', '(', 'SH601390', ')', '$', '60', '分钟', '下降', '通道']",-1.0,710,1
